client_id,client_name,policy_type,policy_start_date,annual_premium,claims_last_3_years,communication_frequency,client_tenure_years,last_contact_date,industry,region
1243,Gonzales-Harrison,Property,2021-12-21,18785.63,3,Annually,9,2025-03-21,Finance,Durham
1244,Lyons-Bender,Errors & Omissions,2019-08-11,10170.88,3,Annually,2,2025-03-19,Construction,Durham
1245,"Fernandez, Kim and George",General Liability,2024-04-20,13409.27,2,Quarterly,1,2024-05-28,Healthcare,Toronto
1246,Navarro-Munoz,Commercial Auto,2017-06-04,9881.14,5,Quarterly,4,2024-09-19,Construction,Pickering
1247,Davis Ltd,Errors & Omissions,2015-05-24,18420.24,5,Annually,1,2024-11-29,Construction,Durham
1248,"Matthews, Smith and Hubbard",Cyber,2019-10-05,4344.9,5,Quarterly,7,2025-02-09,Manufacturing,Durham
1249,Johnston-Hines,Commercial Auto,2019-09-17,8841.63,3,Quarterly,9,2025-02-04,Construction,Toronto
1250,Ruiz Ltd,Commercial Auto,2018-04-30,8329.2,5,Annually,4,2024-12-22,Retail,Durham
1251,Moon-White,Cyber,2023-05-15,14101.22,2,Quarterly,2,2024-06-21,Transport,Oshawa
1252,"Graham, Olsen and Costa",Commercial Auto,2023-10-16,15077.37,5,Monthly,8,2025-03-07,Finance,Toronto
1253,Bailey-Cook,Commercial Auto,2019-07-19,13291.54,4,Quarterly,7,2024-07-23,Technology,Pickering
1254,"Garcia, Martin and Jenkins",General Liability,2024-01-31,9722.74,0,Monthly,5,2024-06-15,Technology,Durham
1255,Roberts-Landry,General Liability,2018-08-10,18090.76,0,Quarterly,2,2025-01-14,Construction,Ajax
1256,"Johnson, Miller and King",Errors & Omissions,2021-09-28,16276.56,0,Monthly,8,2024-11-01,Technology,Oshawa
1257,Cordova Group,Errors & Omissions,2018-07-03,18959.09,0,Annually,3,2024-07-10,Construction,Ajax
1258,"Bryan, Smith and Booth",Errors & Omissions,2024-04-18,15714.22,5,Annually,7,2025-04-20,Manufacturing,Durham
1259,Gutierrez-Lopez,General Liability,2016-05-26,11855.91,0,Quarterly,9,2024-10-17,Technology,Durham
1260,Dean-Jimenez,Errors & Omissions,2022-02-09,10654.91,4,Quarterly,1,2025-02-05,Healthcare,Toronto
1261,Wolf-Harris,Commercial Auto,2019-11-13,5844.41,3,Annually,9,2025-03-11,Construction,Toronto
1262,"Anderson, Roberts and Gilmore",General Liability,2019-06-07,17521.6,0,Quarterly,1,2024-12-05,Healthcare,Durham
1263,Martinez-Dudley,Errors & Omissions,2017-12-11,5125.68,3,Monthly,9,2025-01-09,Construction,Oshawa
1264,"Lloyd, Mckinney and Collins",Commercial Auto,2016-06-04,6988.66,5,Monthly,2,2024-11-15,Manufacturing,Durham
1265,Tran Inc,Errors & Omissions,2017-09-19,7278,4,Monthly,6,2025-02-17,Construction,Durham
1266,Gay Inc,Property,2022-02-12,15645.88,4,Quarterly,8,2024-12-03,Transport,Toronto
1267,Valentine-Holland,Errors & Omissions,2020-05-01,15745.58,0,Annually,2,2025-01-30,Transport,Ajax
1268,Jimenez Ltd,Property,2018-03-20,6579.72,5,Monthly,3,2024-10-18,Retail,Durham
1269,Hicks-Hill,Errors & Omissions,2024-03-08,9749.77,3,Annually,10,2025-02-04,Manufacturing,Oshawa
1270,Baird-Sanchez,Cyber,2020-07-16,4624.41,4,Quarterly,1,2025-01-26,Technology,Durham
1271,"Thomas, Lee and Greene",Errors & Omissions,2022-03-30,18925.49,4,Annually,2,2024-12-18,Technology,Durham
1272,"Suarez, Shields and Hill",General Liability,2020-05-16,11044.16,0,Quarterly,6,2024-05-10,Retail,Durham
1273,Morgan-French,General Liability,2018-01-03,3915.03,5,Monthly,1,2024-09-20,Finance,Whitby
1274,Hoover-Campbell,Property,2015-08-30,16105.87,2,Quarterly,8,2024-04-26,Transport,Durham
1275,Monroe-Carpenter,General Liability,2019-06-10,11907.71,3,Monthly,2,2024-11-19,Retail,Pickering
1276,"Burns, Hernandez and Ryan",Commercial Auto,2022-06-14,19932.23,1,Annually,4,2025-02-25,Manufacturing,Whitby
1277,Cook-Hines,Cyber,2017-07-12,4766.78,1,Monthly,9,2025-02-01,Transport,Durham
1278,Gibson-Morris,Cyber,2021-07-29,13507.74,3,Quarterly,1,2024-08-31,Retail,Durham
1279,Pollard and Sons,Commercial Auto,2024-04-18,4433.29,4,Annually,7,2024-08-17,Technology,Durham
1280,"Reyes, Chase and Jenkins",Property,2022-08-22,18837.02,3,Annually,8,2024-11-20,Healthcare,Durham
1281,Garner-Thornton,Commercial Auto,2018-12-12,9627.39,0,Monthly,2,2025-03-16,Healthcare,Durham
1282,Hughes-Alvarado,Commercial Auto,2017-01-29,6899.05,1,Quarterly,4,2024-05-24,Retail,Durham
1283,"Pollard, Simpson and Johnson",Cyber,2020-07-29,15539.08,3,Annually,1,2025-03-20,Technology,Durham
1284,"Sanford, Rivera and Garcia",Errors & Omissions,2019-08-05,10533.73,0,Annually,8,2025-03-25,Finance,Durham
1285,Garcia-Lozano,Cyber,2016-09-15,5149,2,Annually,4,2025-04-11,Technology,Durham
1286,Bowen Group,Cyber,2023-03-03,11954.62,3,Monthly,6,2024-11-21,Manufacturing,Durham
1287,"Booker, Jones and Harrington",General Liability,2016-01-02,5900.34,3,Annually,2,2024-10-05,Healthcare,Toronto
1288,Morgan-Schwartz,Commercial Auto,2021-12-12,3597.63,5,Quarterly,1,2024-10-26,Manufacturing,Oshawa
1289,"Miller, Murphy and Craig",Cyber,2020-04-09,9066.3,5,Annually,5,2024-08-01,Finance,Durham
1290,"James, Stewart and Higgins",Commercial Auto,2021-12-10,18559.63,5,Monthly,6,2024-09-20,Construction,Durham
1291,Brennan-Johnson,General Liability,2017-12-22,17692.1,3,Monthly,9,2024-07-27,Construction,Durham
1292,Young Ltd,Commercial Auto,2021-05-05,10942.29,0,Quarterly,5,2024-05-08,Construction,Whitby
1293,Bright-Francis,Cyber,2021-08-31,17805.27,2,Quarterly,8,2024-05-12,Manufacturing,Oshawa
1294,Good-Hodges,Commercial Auto,2020-04-02,18892.58,1,Quarterly,5,2024-05-01,Construction,Durham
1295,"Brennan, Wallace and Benson",General Liability,2016-01-11,12325.27,4,Monthly,4,2025-04-15,Technology,Ajax
1296,Williams Inc,Errors & Omissions,2018-06-26,5296.95,2,Annually,7,2024-12-10,Construction,Durham
1297,Howard-Jordan,Commercial Auto,2022-03-03,19124.26,2,Monthly,3,2025-03-05,Technology,Pickering
1298,Schmidt PLC,Cyber,2019-03-17,12167.89,5,Quarterly,2,2025-03-15,Manufacturing,Durham
1299,"Sparks, Jackson and Miller",General Liability,2021-08-03,13044.13,2,Quarterly,4,2024-12-07,Transport,Durham
1300,Harvey-Allen,Cyber,2021-02-03,10761.24,2,Annually,1,2024-11-09,Transport,Durham
1301,"Thomas, Murray and King",Cyber,2018-06-28,15731.5,3,Annually,1,2024-08-08,Manufacturing,Whitby
1302,Estrada-Nolan,Commercial Auto,2020-04-22,17913.99,5,Annually,10,2025-01-13,Technology,Ajax
1303,Santana-Byrd,Cyber,2018-07-28,10394.62,1,Annually,7,2024-07-17,Healthcare,Pickering
1304,Jones LLC,Commercial Auto,2015-09-15,13876.37,0,Annually,3,2024-07-28,Transport,Durham
1305,"Evans, Hayden and Vaughn",Errors & Omissions,2016-09-30,12074.33,3,Monthly,6,2024-10-08,Finance,Durham
1306,Bruce-Gonzalez,Cyber,2023-04-21,18451.69,0,Annually,9,2024-06-08,Technology,Ajax
1307,Castaneda-Rodriguez,Cyber,2021-09-23,11188.08,0,Monthly,9,2025-04-03,Technology,Durham
1308,Armstrong-Andrews,Cyber,2020-07-18,6861.18,0,Monthly,6,2024-05-30,Finance,Durham
1309,"Phillips, Spence and Barrett",Property,2022-04-22,4522.42,1,Monthly,8,2025-01-28,Technology,Ajax
1310,Smith-Grimes,Property,2020-01-26,8233.76,2,Monthly,7,2025-03-13,Transport,Oshawa
1311,"Beltran, Lozano and Mcgee",General Liability,2020-04-02,10007.46,4,Monthly,7,2024-07-26,Technology,Durham
1312,Parsons-Hall,Property,2024-01-14,5647.2,5,Monthly,10,2024-10-13,Construction,Ajax
1313,Robinson-Lee,General Liability,2023-11-27,3179.45,4,Quarterly,5,2024-05-25,Manufacturing,Ajax
1314,Byrd-Le,Property,2015-09-10,11896.38,2,Monthly,8,2025-04-19,Transport,Durham
1315,"Becker, Taylor and Davis",Errors & Omissions,2019-02-25,15890.99,2,Quarterly,1,2024-05-30,Healthcare,Durham
1316,"Lucas, Parker and Alexander",General Liability,2017-03-01,5317.11,1,Quarterly,4,2024-11-12,Finance,Whitby
1317,"Diaz, Anderson and Browning",Property,2021-07-29,7874.96,4,Monthly,2,2025-03-31,Manufacturing,Whitby
1318,Burgess-Thompson,Errors & Omissions,2019-06-02,12096.68,3,Annually,9,2024-05-26,Manufacturing,Toronto
1319,Buchanan LLC,Property,2023-10-31,14692.09,1,Monthly,1,2024-08-24,Retail,Oshawa
1320,"Shaw, Nelson and Martin",Commercial Auto,2024-02-19,11362.84,4,Monthly,6,2024-05-28,Technology,Durham
1321,Coffey-Phillips,Commercial Auto,2018-05-06,15843.04,3,Quarterly,4,2025-01-05,Technology,Ajax
1322,Brock-Mcdonald,Errors & Omissions,2019-12-30,8093.38,1,Monthly,4,2024-12-13,Construction,Oshawa
1323,Taylor and Sons,Cyber,2020-12-13,16019.78,4,Quarterly,10,2024-11-24,Healthcare,Durham
1324,"Ramsey, Whitney and Coffey",Cyber,2017-08-05,16565.4,5,Annually,7,2024-12-29,Finance,Pickering
1325,"Diaz, Gibbs and Smith",Commercial Auto,2023-03-26,13149.06,3,Quarterly,3,2024-09-13,Technology,Durham
1326,"Martinez, Richardson and Curry",Commercial Auto,2016-05-10,16545.05,0,Annually,8,2025-01-17,Construction,Durham
1327,Richards-Carson,Cyber,2021-02-03,12319.61,4,Quarterly,5,2024-08-01,Transport,Pickering
1328,Rodriguez-Hall,General Liability,2015-12-13,6205.71,3,Quarterly,7,2024-08-29,Transport,Durham
1329,Harvey PLC,Cyber,2020-03-28,17996.76,1,Quarterly,7,2024-11-03,Manufacturing,Durham
1330,Herman-Walker,Property,2016-04-15,10430.81,5,Annually,7,2024-06-16,Technology,Pickering
1331,Reid Group,General Liability,2020-04-07,7248.23,3,Monthly,3,2025-02-11,Construction,Pickering
1332,"Turner, Ortiz and Taylor",Property,2019-05-16,15153.95,5,Quarterly,2,2024-12-01,Healthcare,Durham
1333,Torres Group,Commercial Auto,2018-10-16,13981.84,1,Quarterly,6,2025-03-01,Healthcare,Durham
1334,Davis PLC,General Liability,2018-12-27,17083.26,3,Monthly,10,2024-08-21,Finance,Durham
1335,Price LLC,Property,2018-11-12,6750.07,2,Annually,2,2024-06-20,Manufacturing,Ajax
1336,"Avery, Horton and Fernandez",Property,2021-05-08,4346.57,4,Monthly,9,2024-04-30,Technology,Ajax
1337,"Newton, Moore and Perry",General Liability,2018-08-13,13630.49,1,Monthly,4,2024-07-05,Finance,Oshawa
1338,Bass PLC,Errors & Omissions,2024-04-05,11782.37,3,Monthly,3,2024-12-25,Transport,Pickering
1339,Crosby-Ramirez,Cyber,2019-09-11,16599.3,1,Quarterly,8,2024-08-01,Finance,Pickering
1340,"Wood, Ramos and Sampson",Property,2020-09-01,13424.68,0,Monthly,1,2025-03-01,Construction,Durham
1341,Garcia-Jennings,Cyber,2017-05-22,14796.72,5,Annually,1,2025-03-18,Manufacturing,Durham
1342,"Winters, Newman and Brown",Cyber,2022-01-09,7621.71,1,Annually,1,2025-01-06,Manufacturing,Durham
1343,Lopez-Martinez,Commercial Auto,2019-01-31,14023.77,4,Quarterly,5,2024-04-27,Manufacturing,Durham
1344,Davis-Lewis,Cyber,2017-09-18,12043.05,0,Monthly,7,2024-05-19,Healthcare,Whitby
1345,"Harper, Smith and Buchanan",Property,2017-01-17,7569.97,5,Annually,7,2024-09-10,Transport,Oshawa
1346,Zhang PLC,Commercial Auto,2016-11-03,6196.01,4,Annually,7,2024-07-11,Technology,Oshawa
1347,Jones PLC,General Liability,2016-12-01,4163.89,3,Annually,2,2024-08-26,Retail,Durham
1348,Willis and Sons,Property,2023-01-17,5322.61,5,Quarterly,5,2025-02-13,Construction,Oshawa
1349,Schroeder-Kramer,Commercial Auto,2024-04-05,4876.06,2,Annually,6,2024-07-24,Technology,Whitby
1350,"Smith, Garrison and Thomas",Commercial Auto,2023-03-31,10740.83,4,Quarterly,10,2024-08-08,Retail,Pickering
1351,Fernandez and Sons,Cyber,2017-06-01,10697.04,1,Annually,1,2024-09-30,Technology,Durham
1352,Guerrero Inc,General Liability,2016-02-18,14908.03,2,Monthly,2,2024-09-29,Finance,Durham
1353,Smith and Sons,Property,2018-09-09,11363.93,1,Monthly,2,2024-05-04,Transport,Ajax
1354,"Morris, Thompson and Williams",Property,2019-05-31,8450.94,0,Annually,1,2024-10-13,Healthcare,Durham
1355,"Fisher, Wilson and Brown",Cyber,2016-11-12,5586.54,0,Monthly,8,2024-08-25,Healthcare,Pickering
1356,Strickland-Palmer,General Liability,2018-09-05,19485.18,0,Quarterly,10,2024-09-15,Retail,Oshawa
1357,Hayes and Sons,Property,2023-09-09,3376.23,3,Monthly,8,2024-12-02,Transport,Toronto
1358,"Williams, Logan and Camacho",General Liability,2018-12-31,19529.65,0,Monthly,8,2024-12-14,Construction,Whitby
1359,"Turner, Schneider and Johnson",Property,2017-08-08,7795.95,5,Monthly,2,2024-12-10,Healthcare,Durham
1360,Boone-Simmons,Cyber,2022-03-14,5125.67,4,Quarterly,5,2024-07-29,Manufacturing,Oshawa
1361,Henry Group,Errors & Omissions,2020-10-21,10453.08,1,Quarterly,1,2024-08-11,Technology,Ajax
1362,Lam LLC,Property,2019-02-24,3139.47,0,Quarterly,1,2024-12-05,Manufacturing,Whitby
1363,"Hernandez, Martinez and Weber",Commercial Auto,2015-12-23,4533.35,4,Quarterly,5,2025-04-03,Transport,Durham
1364,"Kelley, Nguyen and Vang",Commercial Auto,2022-03-24,3250.32,5,Monthly,10,2025-01-21,Technology,Ajax
1365,"Phillips, Wagner and Jordan",Errors & Omissions,2015-11-25,6692.2,4,Monthly,4,2024-08-07,Retail,Oshawa
1366,"Wilson, Pena and Rich",Property,2016-08-13,10144.13,0,Annually,9,2025-03-24,Technology,Pickering
1367,"Le, Lewis and Hayes",Commercial Auto,2016-09-26,16357.33,4,Annually,9,2024-09-27,Manufacturing,Durham
1368,Gutierrez Group,Commercial Auto,2023-11-25,11472.73,3,Quarterly,2,2024-10-07,Technology,Pickering
1369,Perry-Davis,Property,2023-10-05,9313.75,0,Quarterly,10,2024-10-11,Manufacturing,Pickering
1370,Edwards-Scott,General Liability,2020-11-17,14847.89,5,Annually,5,2024-06-19,Transport,Ajax
1371,Mcdaniel Group,Property,2021-12-07,3539.53,5,Annually,10,2025-01-26,Technology,Durham
1372,Davis Inc,General Liability,2016-12-06,4363.79,1,Monthly,1,2024-05-13,Transport,Oshawa
1373,Reynolds Ltd,Errors & Omissions,2023-03-01,15759.68,3,Quarterly,6,2024-05-30,Transport,Durham
1374,"Watson, Anderson and Brown",Cyber,2023-10-30,5483.49,5,Monthly,4,2024-05-15,Healthcare,Durham
1375,"Hoffman, Santiago and Jenkins",Errors & Omissions,2022-03-28,7530.56,5,Quarterly,2,2024-11-22,Construction,Durham
1376,"Pugh, Henderson and Moon",Cyber,2024-03-25,9671.17,2,Annually,6,2024-06-15,Manufacturing,Durham
1377,Schmitt PLC,Commercial Auto,2015-06-15,12234.26,1,Annually,3,2024-08-04,Construction,Durham
1378,Bell-Lane,Commercial Auto,2015-06-29,6087.26,1,Quarterly,1,2025-03-31,Transport,Durham
1379,Moore Group,Commercial Auto,2018-06-15,18226.88,5,Quarterly,5,2024-12-29,Construction,Oshawa
1380,Boone LLC,General Liability,2018-11-10,7251.35,1,Monthly,10,2025-01-28,Construction,Whitby
1381,"Richardson, Farmer and Andrews",Cyber,2015-10-06,9486.82,2,Quarterly,10,2024-04-29,Transport,Durham
1382,Bruce-Villegas,Commercial Auto,2015-10-23,3214.46,1,Monthly,9,2025-03-03,Healthcare,Ajax
1383,"Austin, Day and Johnson",Property,2017-02-15,19568.17,4,Monthly,1,2024-06-16,Construction,Durham
1384,"Gallegos, Adams and White",Cyber,2021-01-01,15149.6,1,Monthly,10,2025-01-22,Technology,Pickering
1385,"Farmer, Dorsey and Bell",Cyber,2022-05-15,9541.56,5,Annually,5,2025-02-16,Finance,Durham
1386,Kane PLC,General Liability,2017-03-20,19574.53,3,Quarterly,10,2024-11-18,Transport,Durham
1387,"Morales, Thomas and Schultz",Errors & Omissions,2017-06-26,7201.76,2,Annually,8,2025-04-11,Construction,Toronto
1388,Davis PLC,General Liability,2024-03-22,19907.1,5,Quarterly,7,2024-05-28,Manufacturing,Oshawa
1389,Bennett Group,Commercial Auto,2015-07-14,6386.06,0,Monthly,10,2025-01-15,Transport,Durham
1390,Moore-Collins,Property,2019-06-20,15500.49,2,Monthly,9,2024-11-05,Technology,Durham
1391,Frank-Bradley,Property,2021-09-23,4597.33,0,Annually,8,2024-06-21,Manufacturing,Pickering
1392,Ware and Sons,Commercial Auto,2020-12-27,14322.13,1,Monthly,4,2025-04-15,Technology,Oshawa
1393,Webster Inc,Property,2023-05-06,6543.6,5,Annually,2,2024-06-15,Retail,Ajax
1394,"Miller, Ramos and Coleman",General Liability,2023-10-09,9615.09,0,Quarterly,4,2025-01-01,Transport,Durham
1395,"Ramos, Nelson and Fischer",General Liability,2019-10-19,19340.64,5,Quarterly,8,2024-07-18,Finance,Durham
1396,Reed Inc,Commercial Auto,2020-02-19,18915.66,4,Annually,10,2024-11-08,Retail,Whitby
1397,Gregory-Watkins,Property,2017-05-06,5696.39,0,Monthly,8,2024-10-13,Technology,Durham
1398,"Estrada, Williams and Foster",Cyber,2022-05-18,15380.03,0,Quarterly,2,2024-12-10,Healthcare,Durham
1399,"Brown, Harris and Dougherty",Errors & Omissions,2015-05-13,15660.32,3,Annually,7,2025-04-16,Transport,Durham
1400,Duran LLC,Cyber,2018-12-11,12342.86,4,Quarterly,7,2025-02-14,Retail,Durham
1401,Wilson-Jimenez,General Liability,2021-12-22,5076.41,0,Monthly,10,2024-08-13,Retail,Durham
1402,Thompson-James,General Liability,2021-07-27,11180.9,0,Annually,9,2024-04-23,Construction,Durham
1403,"Hall, Hansen and Barnett",General Liability,2021-03-11,8079.82,1,Annually,5,2024-06-19,Healthcare,Durham
1404,Jones-Hensley,General Liability,2017-08-03,9127.25,2,Quarterly,2,2025-04-03,Construction,Durham
1405,Graham Group,Errors & Omissions,2016-04-18,3885.49,2,Monthly,7,2024-09-21,Transport,Durham
1406,Atkins PLC,Commercial Auto,2016-08-09,14333.81,1,Quarterly,7,2024-06-16,Manufacturing,Durham
1407,Berry-Mckinney,General Liability,2020-08-08,19545.66,0,Quarterly,2,2024-05-06,Manufacturing,Pickering
1408,Roberts-Sullivan,Property,2016-07-07,7011.42,0,Monthly,3,2024-11-15,Healthcare,Durham
1409,Jackson-Meza,Errors & Omissions,2017-05-28,10380.75,3,Annually,4,2024-09-04,Finance,Oshawa
1410,Collier-Gillespie,General Liability,2024-04-04,3256.15,2,Quarterly,8,2024-11-03,Construction,Durham
1411,Kim Inc,Property,2020-03-10,16504.64,1,Annually,5,2025-04-02,Technology,Pickering
1412,Graham Group,General Liability,2017-02-28,12939.85,3,Monthly,1,2024-05-20,Healthcare,Durham
1413,"Miller, Harrell and Reese",Commercial Auto,2020-04-12,9728.74,0,Quarterly,8,2024-11-01,Transport,Durham
1414,Cook and Sons,Errors & Omissions,2019-02-25,7132.52,3,Quarterly,8,2024-08-02,Manufacturing,Oshawa
1415,Dixon Inc,Commercial Auto,2019-03-31,19470.19,0,Monthly,10,2025-01-15,Technology,Oshawa
1416,"Hicks, Bullock and Bailey",Errors & Omissions,2022-01-23,12878.31,3,Monthly,5,2024-08-27,Construction,Durham
1417,"Mullen, Brewer and Hernandez",General Liability,2023-06-07,14742.77,0,Annually,4,2025-04-09,Technology,Whitby
1418,Thomas and Sons,General Liability,2021-02-22,14702.91,3,Monthly,4,2024-06-14,Manufacturing,Oshawa
1419,Morrison Ltd,Errors & Omissions,2015-10-04,5634.86,5,Annually,3,2024-10-21,Finance,Durham
1420,Thompson Ltd,Property,2017-09-05,16103.55,0,Quarterly,6,2024-07-20,Technology,Oshawa
1421,Marshall-Elliott,Property,2022-03-28,7228.28,1,Quarterly,7,2025-02-23,Manufacturing,Durham
1422,"Cole, Glass and Cunningham",General Liability,2018-08-15,11498.63,5,Quarterly,3,2025-04-12,Retail,Durham
1423,"Downs, Morris and Maddox",General Liability,2018-03-19,14661.06,3,Quarterly,4,2024-09-09,Transport,Durham
1424,Hernandez-Jones,Commercial Auto,2017-12-28,8753.18,3,Quarterly,9,2024-12-26,Retail,Ajax
1425,Welch-Hogan,General Liability,2018-12-23,19484.08,2,Monthly,10,2024-07-06,Healthcare,Pickering
1426,"Brown, Romero and Collins",Errors & Omissions,2023-12-01,15912.52,5,Quarterly,10,2024-09-29,Transport,Durham
1427,Johnson-Wood,Property,2017-10-28,4020.89,3,Annually,5,2024-08-22,Construction,Ajax
1428,Jones-Lin,Property,2016-07-23,9043.8,1,Annually,10,2024-06-24,Healthcare,Ajax
1429,Gilbert PLC,Commercial Auto,2019-05-25,5616.61,1,Quarterly,10,2025-04-19,Finance,Oshawa
1430,Ford-Spencer,Property,2022-12-27,12118.01,2,Annually,2,2024-07-18,Healthcare,Whitby
1431,"Huang, Cole and Pacheco",Property,2019-12-27,4825.66,0,Monthly,10,2024-09-03,Manufacturing,Durham
1432,"Lopez, Jacobs and Mason",Cyber,2021-01-04,11293.33,1,Quarterly,8,2024-10-16,Manufacturing,Durham
1433,Hayes LLC,Errors & Omissions,2021-01-20,8384.57,5,Annually,1,2024-04-29,Technology,Durham
1434,"Miller, Lucas and Williams",Cyber,2022-06-05,12491.96,4,Monthly,2,2024-04-26,Technology,Durham
1435,"Kim, Gonzales and Mills",Property,2016-08-12,13958.98,5,Monthly,5,2024-08-15,Transport,Oshawa
1436,Cox LLC,Commercial Auto,2016-11-17,8904.4,4,Annually,3,2024-05-26,Retail,Ajax
1437,Ortiz-Morgan,Commercial Auto,2019-08-26,18160.53,0,Monthly,7,2024-06-23,Finance,Durham
1438,"Williams, Mccoy and Cook",Property,2015-12-06,15464.21,0,Annually,3,2024-12-19,Transport,Durham
1439,Davis-Gregory,General Liability,2020-04-23,3363,2,Annually,1,2024-05-29,Healthcare,Durham
1440,King-York,Cyber,2017-07-10,9422.07,2,Monthly,4,2025-02-16,Transport,Durham
1441,"Marks, Cook and Aguilar",Property,2024-02-25,15314.79,3,Quarterly,8,2024-11-26,Healthcare,Durham
1442,Rangel LLC,Commercial Auto,2022-03-28,7261.84,4,Quarterly,1,2024-06-16,Finance,Durham
1443,"Hale, Myers and Larson",Commercial Auto,2016-01-15,3671.31,4,Monthly,9,2024-11-23,Finance,Pickering
1444,Collins Group,Cyber,2021-07-20,15012.64,4,Quarterly,8,2025-01-20,Technology,Oshawa
1445,"Conner, Li and Santiago",Errors & Omissions,2015-09-03,12503.42,0,Quarterly,9,2024-08-29,Manufacturing,Durham
1446,"Osborn, Gaines and Davis",Property,2021-01-19,12226.48,1,Quarterly,3,2024-06-03,Construction,Durham
1447,"Henderson, Cox and Cox",Property,2019-05-09,11331.56,4,Monthly,2,2024-11-22,Transport,Durham
1448,Bean LLC,Errors & Omissions,2023-09-08,12633.93,5,Annually,2,2024-06-07,Transport,Ajax
1449,Lee-Cooke,Cyber,2022-01-14,12241.55,2,Annually,7,2025-01-14,Transport,Oshawa
1450,Jones Inc,Cyber,2022-08-08,8502.57,0,Quarterly,1,2024-10-02,Manufacturing,Durham
1451,"Wise, Conley and Stephenson",Commercial Auto,2022-09-19,10962.71,1,Annually,3,2025-04-22,Healthcare,Durham
1452,Stanley PLC,Errors & Omissions,2016-02-06,17750.25,4,Quarterly,1,2024-05-19,Construction,Durham
1453,Harper and Sons,Cyber,2024-02-23,13177.56,0,Quarterly,5,2024-12-23,Transport,Ajax
1454,White Ltd,General Liability,2016-12-10,17629.53,4,Quarterly,2,2024-06-30,Retail,Durham
